Filename,Content
case22_sub113.txt,"Karen: Hey, can you tell me the last thing that was going through your head? 
Subject: Um, I think, um, [indiscernible] 
Karen: What?
Subject: I.. 
Karen: Can you talk a bit louder?
Subject: [still indiscernible] (I was gonna get up because I had class?) [still indiscernible]
Karen: Okay, sorry I’m gonna come in and talk to you because your nap’s over anyway, and then I’ll hear better. 
Subject: I think I might have knocked the speaker down. 
Karen: Oh that’s totally fine, it’s super hard to hear. Can you tell me what you were dreaming about? 
Subject: I think I was having lunch, like I was gonna get lunch for class. I think I might have, there were periods of time where I woke up and then I like drifted again, yeah, so it wasn’t very consistent, but that was the last thing. 
Karen: Do you remember anything before that?
Subject: No. 
Karen: Cool, and at any point during that time did you know that you were dreaming?
Subject: Yes, but like it wasnt, I can’t tell if I knew that I was dreaming in the dream or outside of the dream. Like, I can’t tell…. There were certain times when I would hear the math, and then do it, and then wake up. 
Karen: Yeha, so do you think that you did it while you were dreaming or afterwards?
Subject: Like in the middle
Karen: yeah, yeah, yeah. Totally normal
Subject: Like, I would do it, like I would wake up as I did it. 
Karen: and do you remember what the math problems were?
Subject: There was one, which was 9 minus 8, which I think I answered two. 
Karen: Do you remember how many there were?
Subject: No, maybe four? 
Karen: Do you remember any of the beeping noises?
Subject: Only like twice? 
Karen: and do you remember doing any signals?
Subject: Yes, yes so the beeping noises, I felt like…., I think like the first couple times, or like the two times I can remember doing it. There was one I was like awake for, and then there was one where I did it, and then I woke up. 
Karen: Okay, did it come into your dream?
Subject: It was like an alarm clock. So I think, I was like dreaming, then I heard it, and the dream stopped. 
Karen: and did you hear any of the math problems in you dream?
Subject: They weren’t part of the dream. They were also like alarm clocks. 
Karen: Got it cool, do you remember anything else? 
Subject: No."
case18_sub110.txt,"Karen: Hey, Can you tell us if you remember any dreams from your nap. 
Subject: I can
Karen: What do you remember?
Subject: I remember, [indiscernible] where I was talking to a friend, but. I’m trying to remember what friend. So I was talking to a friend in my apartment, and like, just like something was different. Where like someone new came into my apartment, who never did before. But, I didn’t realize it. I questioned it then the dream changed, into like another scene. 
Karen: Ah, cool, do you remember anything else?
Subject: I had another one, but I don’t remember that one. 
Karen: Cool, and did you hear any of the noises while you were asleep?
Subject: Um, no
Karen: Cool, is there anything else you can remember from the nap?
Subject: No I don’t believe so.
Karen: Sounds good."
case09_sub106.txt,"Karen: Can you tell me the last thing that was going through your head?
Subject: I was dreaming about having a conversation about my favorite video game with someone I didn’t know. And then, like, it’s complicated. I was in a parking lot at night walking back from target on Sheridan. Then suddenly it was daytime and I was in the video game that I was talking about. Then I thought, okay this is probably a dream. And then something weird happened my entire body, like, in real life collapsed. It felt like it collapsed like I lost control of all my muscles. There was a roaring of blood rushing to my ears kind of sound. I think it might have been sleep paralysis or something like that. But then I don’t know how I got out of it. 
Karen: Interesting. 
Subject: Yeah. 
Karen: So do you remember hearing the cues?
Subject: Uh, no. I remember hearing one cue but I was awake. 
Karen: But you were awake?
Subject: But I was awake so I didn’t give a sign. 
Karen: Okay, do you remember hearing any math problems?
Subject: Yeah, well not during the (normal sleep?) but like 8 – 6.
Karen: Okay, And, were you asleep when I played them?
Subject: i think I was. 
Karen: Were you in the dream?
Subject: I honestly have no idea if I was in the dream or in the state where I couldn’t, like, move. I think as soon as I entered the state, I was still in the dream. Then I signalled I was lucid, but I don’t know if I woke up in the middle of that, but I still signalled because I didn’t know, which was weird. I know this is a grey area. But I didn’t know if I was awake or not. 
Karen: Okay, cool. So you got your sleep paralysis type thing, and you signalled, and then you heard the math problem. 
Subject: Mhm. 
Karen: Do you remember how many math problems you heard?
Subject: I think I heard 3. 
Karen: Cool. And do you remember how many you answered and what you answered? 
Subject: I answered 2 for all of them, but I don’t remember what the first one was. I just remember the last one was 8 – 6. 
Karen: Cool. And so, just one more question. When you entered, when your body collapsed, and you were in whatever you were in, Was the dream still going on? 
Subject: I think the shock value was enough that it stopped. I was just confused, and I thought in the moment that I was, like, in a dream because it felt like my body had gone to sleep. Then I thought I was in a dream, like, in the lab, which would’ve made sense. But the image of the dream of the video game stopped when my body went into that sleep paralysis type thing. 
Karen: Okay sweet, very interesting. You still have about 45 minutes, and those are all my questions so … [abruptly cuts off]."
case01_sub101.txt,"101LucidR1

Karen: Hey, do you remember anything you were dreaming about?
Subject: Uh, I remember that there was a horse, and I remember that [indiscernible] 
Karen: Can you say that one more time? What do you remember?
Subject: I remember that there was a horse. That’s all I remember. 
Karen: Cool, did you know you were dreaming?
Subject: I did know that I was dreaming.
Karen: you did?
Subject: I did. 
Karen: on a 1 to 10 what would you rate it?
Subject: Uhh, it was a 6.
Karen: And did you hear any cues?
Subject: No.
Karen: Cool, and did you do any eye signal movements?
Subject: No.
Karen: Cool, um, and how long do you think that the dream was?
Subject: It, well I was definitely in the dream for maybe about 20 minutes. 
Karen: Okay cool, and did you know you were dreaming the whole time?
Subject: Yes.
Karen: Great thank you, and did you remember to do the eye movements?
Subject: [indiscernible] I didn’t hear the cue. 
Karen: Okay, perfect, thank you so much. Is there anything else you remember from the now?
Subject: I remember that there was a lot more [indiscernible] and the only time I remember [indiscernible].
Karen: Okay, cool, thank you."
case16_sub108.txt,"Karen: Hey, did you have any other dreams?
Subject: Mmm, (not that I remember?)  
Karen: Okay, cool. No worries. Did you hear anything else or do any more eye movements?  
Subject: [indiscernible].
Karen: What did you say?
Subject: I heard you just now, and responded, but [indiscernible]. 
Karen: Okay, cool. Sounds good. I’m going to come wake you up okay?"
case21_sub111.txt,"Karen: Hey, can you tell me the last thing that was going through your head?
Subject: So, The last thing that was going through my head, uh, It was 2 plus 2? [long silence]
Karen: Cool, do you remember anything else?
Subject: Yes, I [long silence] I think I saw, I can’t remember. I think I heard two beeps, but I don’t remember what else was going on. 
Karen: Cool, do you think you were awake or asleep?
Subject: Um, it’s hard to tell, but I think I might have been awake. Because this time, unlike the other times, I wasn’t hearing anything else but the beeps, [indiscernible] other stuff. 
Karen: Cool, do you remember what you heard the other times? 
Subject: Uh, the time before this I heard music. The time before that I heard my roommate’s voice. 
Karen: Ah, So the time before this you heard music while we were playing the noises
Subject: Yeah, 
Karen: Cool, so that’s the end of your nap period so I am going to come and wake you up."
case02_sub102.txt,"Karen: Can you tell me the last thing that was going through your head? 
Subject: Uh, I was in a room full of people, and we were (kicking off the calf?) and there was a cat going around. 
Karen: Cool, do you remember anything else before that? 
Subject: Yeah, actually I remember it was a big sequence. I remember falling asleep, and I remember dreaming that you came in, but instead of me lying down I was sitting in a chair. I remember realizing in my dream that that was a dream, and waking up in my dream, but not really waking up. Does that make sense? 
Karen: Yeah. 
Subject: And so I remember re-sleeping, but in my dream. And then waking up again, but in the dream, where we were all in a room, and you were taking my cap off, and there was like a cat in the room, and [indiscernible] trying to cut off the tail of the cat. 
Karen: Cool, And during any of this time did you know that you were dreaming? 
Subject: I think so. The first time I woke up and fell asleep, I think I knew I was dreaming. 
Karen: Um, How did you know?
Subject: Because the position I was falling back asleep in was really uncomfortable. 
Karen: Okay, cool. And did you hear any of the reality cues? 
Subject: I think I heard one, but I didn’t realize it. I think it was incorporated into my dream.  
Karen: Do you know how it was incorporated?
Subject: I know [coughing] I can recall hearing one now, but I didn’t realize it at the time of the dream. 
Karen: Okay, cool. And did you hear any of the math problems? 
Subject: No I didn’t hear any math problems. 
Karen: Cool, and did you do any eye signals? 
Subject: I don’t remember. I don’t think so. 
Karen: Okay awesome. And can you estimate how long you were having these experiences before I started talking to you?
Subject: Not really, it felt really long. 
Karen: Okay sweet, do you remember anything else you haven’t told me already?
Subject: No. 
Karen: Okay, cool. There’s still a little bit of time left in your nap, so you can fall asleep if you want."
case07_sub106.txt,"Karen: That’s alright. Can you tell me everything you were experiencing?
Subject: I was um, I had a lucid dream. I was in the psych lab. Then the experiment was over. Then I went to lunch with my friend. I met her there. I walked, then I realized it was cold, and I had forgotten my coat in the dream in the lab. Then I realized I wouldn’t have forgotten my coat, because I love this coat. I don’t know why I thought it was a dream sign, and I realized nothing made sense in the dream. Once I realized I was in the dream I gave the signal, then I started falling backwards I think. And then you gave me the cue and that’s when i woke up. But I was in the dream when I heard it, and so i guess… that’s.... [indiscernible]
Karen: And how did the cue appear in your dream? 
Subject: I just heard it. 
Karen: Cool. And did you hear any of the reality cues?
Subject: No. 
Karen: Cool, and can you tell me how many eye signals you did?
Subject: I eye signalled I believe three separate times. [indiscernible] lucid part. I forget what the math problem was I didn’t signal for that. 
Karen: Cool. Well you still have a bunch of time [abruptly cuts off]."
case15_sub108.txt,"Karen: Hey, can you tell me the last thing that was going through your head?
Subject: In the dream?
Karen: Yeah. 
Subject: Um, [indiscernible] I’m trying to think hard. 
Karen: Can you say that one more time?
Subject: I was a [indiscernible] or some kind of [indiscernible] 
Karen: Cool, do you remember anything else?
Subject: I heard the last math problem. I think I woke up and told you that the light was too bright for to sleep. And then for some reason you [indiscernible] (slapped me into the light?) 
Karen: Okay, do you remember hearing any cues? 
Subject: Like, not, like, here near me, but not really. Not, like, you know. 
Karen: Cool.
Subject: Sorry.
Karen: No worries. And do you remember any math problems?
Subject: The one I just heard, and I think I heard a few earlier when I was awake. [indiscernible]
Karen: Cool, do you remember what they were?
Subject: No.
Karen: Cool, and did you try to do any eye movements?
Subject: I think I did when I first started, like, (first softly?). I think that’s it.
Karen: Cool, but none just now? 
Subject: I think I had just been woken up. 
Karen: Okay, cool. And do you remember what it was?
Subject: Uh, no. [chuckles]
Karen: [chuckles] No worries. Cool, um, so, you have a little bit more time left in your nap, so I’m going to let you go back to sleep. 
Subject: Can you turn that light off? 
Karen: Yeah, totally. 
Subject: Oh my god [indiscernible]."
case33_sub122.txt,"Karen: Cool, so just say what you all remember from that?
Subject: Falling asleep again a second time… 
Karen: Do you remember anything else?
Subject: Occasionally I could feel my body slowly drifting, like the sensations were drifting away, and I could feel myself coming closer to falling asleep, but I could then also feel my heart rate suddenly go up as I recognized that and I think that prevented me from falling deeper into sleep. 
Karen: Cool, and did you see or hear any cues or do any eye movements?
Subject: A few cues, I didn’t hear any math problems this time though, 
Karen: Cool, and how many did you respond to?
Subject: Uh for cues, I only heard maybe three or four this time. 
Karen: Cool, and you responded?
Subject: Yeah.
Karen: how many eye movements did you respond with?
Subject: I think I tried to do four. 
Karen: Cool, your nap period is over so I’m gonna come wake you up."
case27_sub119.txt,"Karen: Can you lie still and try to remember everything you can? 
Subject: Yes, A psych study, but it wasn't this one, I was at another psych study with racquetball courts, and my friend was at williams right now, his older sister and his dad, and there were seniors from my fraternity who were playing dodgeball during the racquetball games. We dared them to play  They both through a ball at us, it hit me it missed him. I walked up and his sister and his dad were sitting in the seat that I was sitting in. [indiscernible] And then I woke up
Karen:  Awesome, and at any point did you know that you were dreaming while you were asleep? 
Subject: Nope. 
Karen: and did you hear any of the noises or do eye of the eye signals? 
Subject: Nope. 
Karen: do you remember anything else from the nap?
Subject: Well it was interesting because during my nap I twas in a psych study. So now that I think about it, I was hearing math questions. But I didn’t think of them. In my dream I was in a psych study so I didn’t say the answer, because I thought that I was still awake. 
Karen: Cool, do you remember how many you heard?
Subject: I want to say I heard , I couldn’t tell you the number but for some reason I remember a 7 minu 4 one. 
Karen: Awesome, do you have like a ballpark? 
Subject: Of how many I heard?
Karen: yeah. 
Subject: I would say 5 to ten. 
Karen: But you didn’t answer them? 
Subject: No, I was awake in the study. 
Karen: Okay, you have about half an hour left [cuts off abruptly]"
case24_sub116.txt,"Subject: [indiscernible]
Karen: Could you talk a bit louder?
Subject: I was eating [indiscernible] in the delta gamma house with my friend, but the plates were pumpkin spice flavored for whatever reason. 
Karen: Do you remember anything else?
Subject: No, it was a boring dream. 
Karen: Cool, do you remember hearing any of the noises?
Subject: Yeah, 
Karen: Can you tell me what you heard?
Subject: Like the chime sound, and then the math questions but I can’t remember what they were. 
Karen: Cool, do you remember if you did any eye signals?
Subject: Yeah
Karen: Can you tell me what you remember? 
Subject: Um, I remember like responding to the chime, and… but I heard a math problem first. That’s when I realized I was dreaming. Um, and I think I heard two math questions. The math questions then the chime then another math question. 
Karen: Cool. And can you tell me about the eye signals you did? 
Subject: Just the left right left for the number that corresponded to whatever the answer to the problem was. And just ht left right left twice for the chime. 
Karen: Awesome, do you remember how many you did total? 
Subject: No. 
Karen: Cool, and did you do any of the stabilization techniques?
Subject: Yeah.
Karen: Do you remember what you did? 
Subject: Um, I just started repeating whatever I heard at my friend. 
Karen: Awesome, and do you remember anything else about that. 
Subject: No [indiscernible] 
Karen: Okay cool, sweet. So your nap period is over so I’m going to [cuts off abruptly]"
case13_sub106.txt,"Karen: Okay. 
Subject: [mumbling] (I woke up?)
Karen: Do you remember what it was?
Subject: It was 1 plus 1. 
Karen: Cool, what were you dreaming? 
Subject: I was dreaming I was in a cafe that was on the top floor of Swift. Um, and I was trying to make oatmeal for myself and I got distracted, and I was on this like open computer that they had in the lab, and I was just trying to like write some code on the computer. Then I got a message from the computer. Did you play any other sounds during the dream, that was like a high pitch beep. Like a notification sound? 
Karen: Um, no. 
Subject: Cool, I heard a high pitch notification sounds, and I got a notification on the computer in green, that said I was gonna participate in something called the BlueEp lab. And then right about then I got the signal, and I signalled in the dream that I was lucid. Then I looked around. I tried to make some guy’s head explode, because you know, you can control the dreams, but it didn’t work. And then you gave me the cue. And I looked left in the dream, but as I looked right in the dream to answer I woke up. 
Karen: And how did you know that you were lucid? 
Subject: Wel, I’m not sure, but you gave me the cue so I assumed I was. 
Karen: Yeah, like did you know before the cue. 
Subject: I did not know before the cue. 
Karen: It’s 10:17. Do you want to go back to sleep? 
Subject: Why not?"
